,dist_code,month,documents_registered_cnt,documents_registered_rev,estamps_challans_cnt,estamps_challans_rev,district,Mmm,quarter,fiscal_year,fuel_type_petrol,fuel_type_diesel,fuel_type_electric,fuel_type_others,vehicleClass_MotorCycle,vehicleClass_MotorCar,vehicleClass_AutoRickshaw,vehicleClass_Agriculture,vehicleClass_others,seatCapacity_1_to_3,seatCapacity_4_to_6,seatCapacity_above_6,Brand_new_vehicles,Pre-owned_vehicles,category_Non-Transport,category_Transport,sector,investment in cr,number_of_employees
139,15_2,2019-05-01,16036,1231074513,0,0,Medchal_Malkajgiri,May,Q1,2019,18836,3695,69,47,16642,4123,0,14,1868,17840,3864,929,21106,1541,20919,1728,Plastic and Rubber,4.822,46
140,15_2,2019-05-01,16036,1231074513,0,0,Medchal_Malkajgiri,May,Q1,2019,18836,3695,69,47,16642,4123,0,14,1868,17840,3864,929,21106,1541,20919,1728,Pharmaceuticals and Chemicals,14.3966,176
141,15_2,2019-05-01,16036,1231074513,0,0,Medchal_Malkajgiri,May,Q1,2019,18836,3695,69,47,16642,4123,0,14,1868,17840,3864,929,21106,1541,20919,1728,Food Processing,6.7715,337
142,15_2,2019-05-01,16036,1231074513,0,0,Medchal_Malkajgiri,May,Q1,2019,18836,3695,69,47,16642,4123,0,14,1868,17840,3864,929,21106,1541,20919,1728,Others,1.0,100
143,15_2,2019-05-01,16036,1231074513,0,0,Medchal_Malkajgiri,May,Q1,2019,18836,3695,69,47,16642,4123,0,14,1868,17840,3864,929,21106,1541,20919,1728,Engineering,63.6156,843
144,15_2,2019-05-01,16036,1231074513,0,0,Medchal_Malkajgiri,May,Q1,2019,18836,3695,69,47,16642,4123,0,14,1868,17840,3864,929,21106,1541,20919,1728,Electrical and Electronic Products,6.5559,67
145,15_2,2019-05-01,16036,1231074513,0,0,Medchal_Malkajgiri,May,Q1,2019,18836,3695,69,47,16642,4123,0,14,1868,17840,3864,929,21106,1541,20919,1728,Agro based incl Cold Storages,0.24,12
146,15_2,2019-05-01,16036,1231074513,0,0,Medchal_Malkajgiri,May,Q1,2019,18836,3695,69,47,16642,4123,0,14,1868,17840,3864,929,21106,1541,20919,1728,Paper and Printing,4.68,24
147,15_2,2019-05-01,16036,1231074513,0,0,Medchal_Malkajgiri,May,Q1,2019,18836,3695,69,47,16642,4123,0,14,1868,17840,3864,929,21106,1541,20919,1728,R&D,0.352,10
148,15_2,2019-05-01,16036,1231074513,0,0,Medchal_Malkajgiri,May,Q1,2019,18836,3695,69,47,16642,4123,0,14,1868,17840,3864,929,21106,1541,20919,1728,"Real Estate,Industrial Parks and IT Buildings",55.5,300
149,15_2,2019-05-01,16036,1231074513,0,0,Medchal_Malkajgiri,May,Q1,2019,18836,3695,69,47,16642,4123,0,14,1868,17840,3864,929,21106,1541,20919,1728,Textiles,0.15,8
150,15_2,2019-05-01,16036,1231074513,0,0,Medchal_Malkajgiri,May,Q1,2019,18836,3695,69,47,16642,4123,0,14,1868,17840,3864,929,21106,1541,20919,1728,Wood and Leather,2.188,52
151,22_2,2019-05-01,782,12779175,0,0,Bhadradri Kothagudem,May,Q1,2019,3364,828,2,2,3260,249,245,185,257,3635,487,74,4097,99,3708,488,Paper and Printing,0.45,10
152,22_2,2019-05-01,782,12779175,0,0,Bhadradri Kothagudem,May,Q1,2019,3364,828,2,2,3260,249,245,185,257,3635,487,74,4097,99,3708,488,Beverages,0.08,4
153,22_2,2019-05-01,782,12779175,0,0,Bhadradri Kothagudem,May,Q1,2019,3364,828,2,2,3260,249,245,185,257,3635,487,74,4097,99,3708,488,Food Processing,0.08,6
154,20_2,2019-05-01,2312,29341793,0,0,Jagtial,May,Q1,2019,2907,541,0,0,2831,178,67,137,235,3158,245,43,3376,72,3156,292,Granite and Stone Crushing,1.2444,25
155,20_2,2019-05-01,2312,29341793,0,0,Jagtial,May,Q1,2019,2907,541,0,0,2831,178,67,137,235,3158,245,43,3376,72,3156,292,Food Processing,11.6225,154
156,20_2,2019-05-01,2312,29341793,0,0,Jagtial,May,Q1,2019,2907,541,0,0,2831,178,67,137,235,3158,245,43,3376,72,3156,292,Engineering,0.16,5
157,20_2,2019-05-01,2312,29341793,0,0,Jagtial,May,Q1,2019,2907,541,0,0,2831,178,67,137,235,3158,245,43,3376,72,3156,292,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.906,22
158,20_2,2019-05-01,2312,29341793,0,0,Jagtial,May,Q1,2019,2907,541,0,0,2831,178,67,137,235,3158,245,43,3376,72,3156,292,Beverages,0.29,14
159,20_2,2019-05-01,2312,29341793,0,0,Jagtial,May,Q1,2019,2907,541,0,0,2831,178,67,137,235,3158,245,43,3376,72,3156,292,Agro based incl Cold Storages,1.141,14
160,21_2,2019-05-01,1230,15030867,0,0,Warangal,May,Q1,2019,6101,988,7,10,5784,635,150,117,420,6168,765,171,6897,209,6558,548,Food Processing,4.4,102
161,21_2,2019-05-01,1230,15030867,0,0,Warangal,May,Q1,2019,6101,988,7,10,5784,635,150,117,420,6168,765,171,6897,209,6558,548,Granite and Stone Crushing,0.25,10
162,21_2,2019-05-01,1230,15030867,0,0,Warangal,May,Q1,2019,6101,988,7,10,5784,635,150,117,420,6168,765,171,6897,209,6558,548,Plastic and Rubber,0.1085,4
163,21_2,2019-05-01,1230,15030867,0,0,Warangal,May,Q1,2019,6101,988,7,10,5784,635,150,117,420,6168,765,171,6897,209,6558,548,Textiles,9.5,200
164,21_2,2019-05-01,1230,15030867,0,0,Warangal,May,Q1,2019,6101,988,7,10,5784,635,150,117,420,6168,765,171,6897,209,6558,548,Agro based incl Cold Storages,0.2,6
165,21_2,2019-05-01,1230,15030867,0,0,Warangal,May,Q1,2019,6101,988,7,10,5784,635,150,117,420,6168,765,171,6897,209,6558,548,Engineering,0.02,2
166,22_1,2019-05-01,5095,93397223,0,0,Khammam,May,Q1,2019,4989,926,0,56,4845,364,250,166,346,5274,626,65,5671,300,5399,572,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.25,10
167,22_1,2019-05-01,5095,93397223,0,0,Khammam,May,Q1,2019,4989,926,0,56,4845,364,250,166,346,5274,626,65,5671,300,5399,572,Engineering,0.39,7
168,22_1,2019-05-01,5095,93397223,0,0,Khammam,May,Q1,2019,4989,926,0,56,4845,364,250,166,346,5274,626,65,5671,300,5399,572,Agro based incl Cold Storages,0.145,5
169,22_1,2019-05-01,5095,93397223,0,0,Khammam,May,Q1,2019,4989,926,0,56,4845,364,250,166,346,5274,626,65,5671,300,5399,572,Granite and Stone Crushing,4.0194,76
170,22_1,2019-05-01,5095,93397223,0,0,Khammam,May,Q1,2019,4989,926,0,56,4845,364,250,166,346,5274,626,65,5671,300,5399,572,Plastic and Rubber,0.2,9
171,17_2,2019-05-01,8494,425344246,0,0,Sangareddy,May,Q1,2019,5458,1157,5,2,5050,810,255,46,461,5379,1027,208,6313,309,5949,673,"Cement, Cement & Concrete Products, Fly Ash Bricks",4.692,40
172,17_2,2019-05-01,8494,425344246,0,0,Sangareddy,May,Q1,2019,5458,1157,5,2,5050,810,255,46,461,5379,1027,208,6313,309,5949,673,Granite and Stone Crushing,0.04,6
173,17_2,2019-05-01,8494,425344246,0,0,Sangareddy,May,Q1,2019,5458,1157,5,2,5050,810,255,46,461,5379,1027,208,6313,309,5949,673,Others,57.81,45
174,17_2,2019-05-01,8494,425344246,0,0,Sangareddy,May,Q1,2019,5458,1157,5,2,5050,810,255,46,461,5379,1027,208,6313,309,5949,673,Paper and Printing,0.43,8
175,17_2,2019-05-01,8494,425344246,0,0,Sangareddy,May,Q1,2019,5458,1157,5,2,5050,810,255,46,461,5379,1027,208,6313,309,5949,673,Pharmaceuticals and Chemicals,30.8268,1033
176,17_2,2019-05-01,8494,425344246,0,0,Sangareddy,May,Q1,2019,5458,1157,5,2,5050,810,255,46,461,5379,1027,208,6313,309,5949,673,Plastic and Rubber,0.24,0
177,17_2,2019-05-01,8494,425344246,0,0,Sangareddy,May,Q1,2019,5458,1157,5,2,5050,810,255,46,461,5379,1027,208,6313,309,5949,673,R&D,0.3,10
178,17_2,2019-05-01,8494,425344246,0,0,Sangareddy,May,Q1,2019,5458,1157,5,2,5050,810,255,46,461,5379,1027,208,6313,309,5949,673,Wood and Leather,0.75,10
179,17_2,2019-05-01,8494,425344246,0,0,Sangareddy,May,Q1,2019,5458,1157,5,2,5050,810,255,46,461,5379,1027,208,6313,309,5949,673,Engineering,60.3915,895
180,23_2,2019-05-01,3460,53073454,0,0,Suryapet,May,Q1,2019,4823,879,0,0,4721,219,77,240,445,5298,282,120,5549,153,5192,510,Pharmaceuticals and Chemicals,15.5,0
181,19_4,2019-05-01,414,4902685,0,0,Kumurambheem Asifabad,May,Q1,2019,963,163,2,0,954,33,64,6,71,1023,96,7,1113,15,995,133,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.08,4
182,19_3,2019-05-01,2260,33143566,0,0,Mancherial,May,Q1,2019,1899,471,7,9,1828,174,142,18,224,2040,304,42,2316,70,2033,353,Food Processing,0.7104,17
183,19_3,2019-05-01,2260,33143566,0,0,Mancherial,May,Q1,2019,1899,471,7,9,1828,174,142,18,224,2040,304,42,2316,70,2033,353,Agro based incl Cold Storages,1.0,45
184,18_2,2019-05-01,3352,26907600,0,0,Kamareddy,May,Q1,2019,3080,378,10,2,3026,160,60,61,163,3208,223,39,3413,57,3257,213,Food Processing,5.33,43
185,18_2,2019-05-01,3352,26907600,0,0,Kamareddy,May,Q1,2019,3080,378,10,2,3026,160,60,61,163,3208,223,39,3413,57,3257,213,Agro based incl Cold Storages,0.2,5
186,18_1,2019-05-01,5047,71038874,0,0,Nizamabad,May,Q1,2019,5795,900,4,25,5564,473,234,160,293,5966,673,85,6591,133,6212,512,Engineering,0.021,3
187,18_1,2019-05-01,5047,71038874,0,0,Nizamabad,May,Q1,2019,5795,900,4,25,5564,473,234,160,293,5966,673,85,6591,133,6212,512,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.1575,4
188,18_1,2019-05-01,5047,71038874,0,0,Nizamabad,May,Q1,2019,5795,900,4,25,5564,473,234,160,293,5966,673,85,6591,133,6212,512,Beverages,0.22,2
189,18_1,2019-05-01,5047,71038874,0,0,Nizamabad,May,Q1,2019,5795,900,4,25,5564,473,234,160,293,5966,673,85,6591,133,6212,512,Others,0.515,8
190,18_1,2019-05-01,5047,71038874,0,0,Nizamabad,May,Q1,2019,5795,900,4,25,5564,473,234,160,293,5966,673,85,6591,133,6212,512,Food Processing,0.02,9
191,19_2,2019-05-01,1788,20714061,0,0,Nirmal,May,Q1,2019,2424,276,0,8,2360,137,49,51,111,2482,181,45,2672,36,2560,148,Agro based incl Cold Storages,0.24,20
192,19_2,2019-05-01,1788,20714061,0,0,Nirmal,May,Q1,2019,2424,276,0,8,2360,137,49,51,111,2482,181,45,2672,36,2560,148,Food Processing,0.0,2
193,19_2,2019-05-01,1788,20714061,0,0,Nirmal,May,Q1,2019,2424,276,0,8,2360,137,49,51,111,2482,181,45,2672,36,2560,148,Textiles,0.17,10
194,15_1,2019-05-01,31310,2027201202,0,0,Rangareddy,May,Q1,2019,17962,3280,76,27,15060,4667,0,13,1605,15958,4454,903,19894,1451,19888,1457,Granite and Stone Crushing,1.1845,26
195,15_1,2019-05-01,31310,2027201202,0,0,Rangareddy,May,Q1,2019,17962,3280,76,27,15060,4667,0,13,1605,15958,4454,903,19894,1451,19888,1457,Food Processing,27.0,316
196,15_1,2019-05-01,31310,2027201202,0,0,Rangareddy,May,Q1,2019,17962,3280,76,27,15060,4667,0,13,1605,15958,4454,903,19894,1451,19888,1457,Engineering,0.0,250
197,15_1,2019-05-01,31310,2027201202,0,0,Rangareddy,May,Q1,2019,17962,3280,76,27,15060,4667,0,13,1605,15958,4454,903,19894,1451,19888,1457,"Cement, Cement & Concrete Products, Fly Ash Bricks",1.63,7
198,15_1,2019-05-01,31310,2027201202,0,0,Rangareddy,May,Q1,2019,17962,3280,76,27,15060,4667,0,13,1605,15958,4454,903,19894,1451,19888,1457,Beverages,1.3,50
199,15_1,2019-05-01,31310,2027201202,0,0,Rangareddy,May,Q1,2019,17962,3280,76,27,15060,4667,0,13,1605,15958,4454,903,19894,1451,19888,1457,Plastic and Rubber,11.3063,58
200,15_1,2019-05-01,31310,2027201202,0,0,Rangareddy,May,Q1,2019,17962,3280,76,27,15060,4667,0,13,1605,15958,4454,903,19894,1451,19888,1457,Textiles,2.63,100
201,15_1,2019-05-01,31310,2027201202,0,0,Rangareddy,May,Q1,2019,17962,3280,76,27,15060,4667,0,13,1605,15958,4454,903,19894,1451,19888,1457,"Real Estate,Industrial Parks and IT Buildings",847.817,40250
202,17_1,2019-05-01,2400,68953812,0,0,Medak,May,Q1,2019,2134,453,0,0,2076,123,143,86,159,2303,262,22,2509,78,2294,293,Pharmaceuticals and Chemicals,0.35,6
203,17_1,2019-05-01,2400,68953812,0,0,Medak,May,Q1,2019,2134,453,0,0,2076,123,143,86,159,2303,262,22,2509,78,2294,293,Plastic and Rubber,3.9153,12
204,17_1,2019-05-01,2400,68953812,0,0,Medak,May,Q1,2019,2134,453,0,0,2076,123,143,86,159,2303,262,22,2509,78,2294,293,Engineering,4.3902,35
205,17_1,2019-05-01,2400,68953812,0,0,Medak,May,Q1,2019,2134,453,0,0,2076,123,143,86,159,2303,262,22,2509,78,2294,293,Food Processing,0.25,16
206,21_3,2019-05-01,2968,38073544,0,0,Jangoan,May,Q1,2019,1617,313,0,0,1575,85,42,104,124,1773,132,23,1796,134,1784,146,Agro based incl Cold Storages,0.47,10
207,21_3,2019-05-01,2968,38073544,0,0,Jangoan,May,Q1,2019,1617,313,0,0,1575,85,42,104,124,1773,132,23,1796,134,1784,146,Beverages,0.07,2
208,21_3,2019-05-01,2968,38073544,0,0,Jangoan,May,Q1,2019,1617,313,0,0,1575,85,42,104,124,1773,132,23,1796,134,1784,146,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.12,12
209,21_3,2019-05-01,2968,38073544,0,0,Jangoan,May,Q1,2019,1617,313,0,0,1575,85,42,104,124,1773,132,23,1796,134,1784,146,Food Processing,0.755,50
210,21_3,2019-05-01,2968,38073544,0,0,Jangoan,May,Q1,2019,1617,313,0,0,1575,85,42,104,124,1773,132,23,1796,134,1784,146,Granite and Stone Crushing,1.0208,10
211,15_3,2019-05-01,2347,26915352,0,0,Vikarabad,May,Q1,2019,4075,954,4,0,3973,304,530,58,168,4154,815,64,4899,134,4351,682,Others,2.0646,12
212,15_3,2019-05-01,2347,26915352,0,0,Vikarabad,May,Q1,2019,4075,954,4,0,3973,304,530,58,168,4154,815,64,4899,134,4351,682,Granite and Stone Crushing,3.2832,29
213,15_3,2019-05-01,2347,26915352,0,0,Vikarabad,May,Q1,2019,4075,954,4,0,3973,304,530,58,168,4154,815,64,4899,134,4351,682,Food Processing,0.015,2
214,15_3,2019-05-01,2347,26915352,0,0,Vikarabad,May,Q1,2019,4075,954,4,0,3973,304,530,58,168,4154,815,64,4899,134,4351,682,Pharmaceuticals and Chemicals,0.145,6
215,15_3,2019-05-01,2347,26915352,0,0,Vikarabad,May,Q1,2019,4075,954,4,0,3973,304,530,58,168,4154,815,64,4899,134,4351,682,Solar and Other Renewable Energy,0.056,1
216,14_1,2019-06-01,3565,50331243,0,0,Mahabubnagar,Jun,Q1,2019,3619,897,6,0,3534,252,281,93,362,3877,520,117,4403,119,3897,625,Pharmaceuticals and Chemicals,0.2475,8
217,14_1,2019-06-01,3565,50331243,0,0,Mahabubnagar,Jun,Q1,2019,3619,897,6,0,3534,252,281,93,362,3877,520,117,4403,119,3897,625,Plastic and Rubber,90.5231,200
218,17_3,2019-06-01,5625,50053613,0,0,Siddipet,Jun,Q1,2019,3279,699,6,4,3217,215,119,185,252,3599,307,80,3846,142,3646,342,Wood and Leather,1.4711,50
219,17_3,2019-06-01,5625,50053613,0,0,Siddipet,Jun,Q1,2019,3279,699,6,4,3217,215,119,185,252,3599,307,80,3846,142,3646,342,Agro based incl Cold Storages,0.25,3
220,17_3,2019-06-01,5625,50053613,0,0,Siddipet,Jun,Q1,2019,3279,699,6,4,3217,215,119,185,252,3599,307,80,3846,142,3646,342,"Cement, Cement & Concrete Products, Fly Ash Bricks",1.42,20
221,17_3,2019-06-01,5625,50053613,0,0,Siddipet,Jun,Q1,2019,3279,699,6,4,3217,215,119,185,252,3599,307,80,3846,142,3646,342,Food Processing,0.75,12
222,17_3,2019-06-01,5625,50053613,0,0,Siddipet,Jun,Q1,2019,3279,699,6,4,3217,215,119,185,252,3599,307,80,3846,142,3646,342,Textiles,0.991,15
223,20_3,2019-06-01,2388,27212704,0,0,Rajanna Sircilla,Jun,Q1,2019,1493,293,0,0,1454,87,30,42,173,1656,109,21,1751,35,1589,197,Textiles,0.25,10
224,20_3,2019-06-01,2388,27212704,0,0,Rajanna Sircilla,Jun,Q1,2019,1493,293,0,0,1454,87,30,42,173,1656,109,21,1751,35,1589,197,Engineering,0.31,10
225,20_3,2019-06-01,2388,27212704,0,0,Rajanna Sircilla,Jun,Q1,2019,1493,293,0,0,1454,87,30,42,173,1656,109,21,1751,35,1589,197,Agro based incl Cold Storages,0.695,28
226,21_5,2019-06-01,1392,18292822,0,0,Mahabubabad,Jun,Q1,2019,1746,521,0,2,1707,74,104,134,250,2046,174,49,2227,42,1923,346,Wood and Leather,0.03,5
227,21_5,2019-06-01,1392,18292822,0,0,Mahabubabad,Jun,Q1,2019,1746,521,0,2,1707,74,104,134,250,2046,174,49,2227,42,1923,346,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.035,10
228,21_5,2019-06-01,1392,18292822,0,0,Mahabubabad,Jun,Q1,2019,1746,521,0,2,1707,74,104,134,250,2046,174,49,2227,42,1923,346,Agro based incl Cold Storages,0.035,5
229,23_1,2019-06-01,7146,104282218,0,0,Nalgonda,Jun,Q1,2019,4514,1163,2,30,4364,346,172,337,490,5099,531,77,5572,137,5071,638,Granite and Stone Crushing,0.8,10
230,23_1,2019-06-01,7146,104282218,0,0,Nalgonda,Jun,Q1,2019,4514,1163,2,30,4364,346,172,337,490,5099,531,77,5572,137,5071,638,Food Processing,1.367,23
231,23_1,2019-06-01,7146,104282218,0,0,Nalgonda,Jun,Q1,2019,4514,1163,2,30,4364,346,172,337,490,5099,531,77,5572,137,5071,638,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.292,9
232,23_3,2019-06-01,9280,106077226,0,0,Yadadri Bhuvanagiri,Jun,Q1,2019,2257,652,2,14,2195,188,65,121,356,2618,233,70,2855,70,2534,391,Food Processing,3.608,10
233,23_3,2019-06-01,9280,106077226,0,0,Yadadri Bhuvanagiri,Jun,Q1,2019,2257,652,2,14,2195,188,65,121,356,2618,233,70,2855,70,2534,391,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.92,25
234,23_3,2019-06-01,9280,106077226,0,0,Yadadri Bhuvanagiri,Jun,Q1,2019,2257,652,2,14,2195,188,65,121,356,2618,233,70,2855,70,2534,391,Wood and Leather,0.3,20
235,23_3,2019-06-01,9280,106077226,0,0,Yadadri Bhuvanagiri,Jun,Q1,2019,2257,652,2,14,2195,188,65,121,356,2618,233,70,2855,70,2534,391,Paper and Printing,0.15,20
236,20_1,2019-06-01,3276,63248165,0,0,Karimnagar,Jun,Q1,2019,2950,816,8,18,2793,344,148,130,377,3195,463,114,3693,99,3299,493,Granite and Stone Crushing,3.4,82
237,20_1,2019-06-01,3276,63248165,0,0,Karimnagar,Jun,Q1,2019,2950,816,8,18,2793,344,148,130,377,3195,463,114,3693,99,3299,493,Agro based incl Cold Storages,0.5718,10
238,20_1,2019-06-01,3276,63248165,0,0,Karimnagar,Jun,Q1,2019,2950,816,8,18,2793,344,148,130,377,3195,463,114,3693,99,3299,493,Beverages,0.64,15
239,20_1,2019-06-01,3276,63248165,0,0,Karimnagar,Jun,Q1,2019,2950,816,8,18,2793,344,148,130,377,3195,463,114,3693,99,3299,493,"Cement, Cement & Concrete Products, Fly Ash Bricks",1.68,26
240,20_1,2019-06-01,3276,63248165,0,0,Karimnagar,Jun,Q1,2019,2950,816,8,18,2793,344,148,130,377,3195,463,114,3693,99,3299,493,Food Processing,0.832,23
241,20_1,2019-06-01,3276,63248165,0,0,Karimnagar,Jun,Q1,2019,2950,816,8,18,2793,344,148,130,377,3195,463,114,3693,99,3299,493,Wood and Leather,0.245,6
242,20_1,2019-06-01,3276,63248165,0,0,Karimnagar,Jun,Q1,2019,2950,816,8,18,2793,344,148,130,377,3195,463,114,3693,99,3299,493,Pharmaceuticals and Chemicals,0.2422,8
243,20_4,2019-06-01,2053,33732651,0,0,Peddapalli,Jun,Q1,2019,2070,511,8,2,1998,183,68,167,175,2305,232,54,2530,61,2352,239,Agro based incl Cold Storages,0.676,4
244,20_4,2019-06-01,2053,33732651,0,0,Peddapalli,Jun,Q1,2019,2070,511,8,2,1998,183,68,167,175,2305,232,54,2530,61,2352,239,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.21,8
245,20_4,2019-06-01,2053,33732651,0,0,Peddapalli,Jun,Q1,2019,2070,511,8,2,1998,183,68,167,175,2305,232,54,2530,61,2352,239,Engineering,0.057,4
246,20_4,2019-06-01,2053,33732651,0,0,Peddapalli,Jun,Q1,2019,2070,511,8,2,1998,183,68,167,175,2305,232,54,2530,61,2352,239,Others,316.759,28
247,15_2,2019-06-01,11808,942570587,0,0,Medchal_Malkajgiri,Jun,Q1,2019,20110,3961,60,39,18033,3964,0,22,2151,19435,3715,964,22619,1551,22151,2019,Granite and Stone Crushing,1.1,6
248,15_2,2019-06-01,11808,942570587,0,0,Medchal_Malkajgiri,Jun,Q1,2019,20110,3961,60,39,18033,3964,0,22,2151,19435,3715,964,22619,1551,22151,2019,Agro based incl Cold Storages,4.7188,15
249,15_2,2019-06-01,11808,942570587,0,0,Medchal_Malkajgiri,Jun,Q1,2019,20110,3961,60,39,18033,3964,0,22,2151,19435,3715,964,22619,1551,22151,2019,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.8048,35
250,15_2,2019-06-01,11808,942570587,0,0,Medchal_Malkajgiri,Jun,Q1,2019,20110,3961,60,39,18033,3964,0,22,2151,19435,3715,964,22619,1551,22151,2019,Wood and Leather,0.25,6
251,15_2,2019-06-01,11808,942570587,0,0,Medchal_Malkajgiri,Jun,Q1,2019,20110,3961,60,39,18033,3964,0,22,2151,19435,3715,964,22619,1551,22151,2019,R&D,1.9,20
252,15_2,2019-06-01,11808,942570587,0,0,Medchal_Malkajgiri,Jun,Q1,2019,20110,3961,60,39,18033,3964,0,22,2151,19435,3715,964,22619,1551,22151,2019,Paper and Printing,0.25,4
253,15_2,2019-06-01,11808,942570587,0,0,Medchal_Malkajgiri,Jun,Q1,2019,20110,3961,60,39,18033,3964,0,22,2151,19435,3715,964,22619,1551,22151,2019,Pharmaceuticals and Chemicals,6.9074,79
254,15_2,2019-06-01,11808,942570587,0,0,Medchal_Malkajgiri,Jun,Q1,2019,20110,3961,60,39,18033,3964,0,22,2151,19435,3715,964,22619,1551,22151,2019,Food Processing,0.13,13
255,15_2,2019-06-01,11808,942570587,0,0,Medchal_Malkajgiri,Jun,Q1,2019,20110,3961,60,39,18033,3964,0,22,2151,19435,3715,964,22619,1551,22151,2019,"Fertlizers Organic and Inorganic,Pesticides,Insecticides, and Other Related",0.25,10
256,15_2,2019-06-01,11808,942570587,0,0,Medchal_Malkajgiri,Jun,Q1,2019,20110,3961,60,39,18033,3964,0,22,2151,19435,3715,964,22619,1551,22151,2019,Engineering,7.5668,146
257,15_2,2019-06-01,11808,942570587,0,0,Medchal_Malkajgiri,Jun,Q1,2019,20110,3961,60,39,18033,3964,0,22,2151,19435,3715,964,22619,1551,22151,2019,Electrical and Electronic Products,4.8646,186
258,15_2,2019-06-01,11808,942570587,0,0,Medchal_Malkajgiri,Jun,Q1,2019,20110,3961,60,39,18033,3964,0,22,2151,19435,3715,964,22619,1551,22151,2019,Plastic and Rubber,4.9015,108
259,22_2,2019-06-01,705,13006275,0,0,Bhadradri Kothagudem,Jun,Q1,2019,2865,989,2,2,2750,259,273,248,328,3250,522,84,3740,118,3283,575,Others,1.4197,0
260,22_2,2019-06-01,705,13006275,0,0,Bhadradri Kothagudem,Jun,Q1,2019,2865,989,2,2,2750,259,273,248,328,3250,522,84,3740,118,3283,575,Food Processing,0.07,6
261,22_2,2019-06-01,705,13006275,0,0,Bhadradri Kothagudem,Jun,Q1,2019,2865,989,2,2,2750,259,273,248,328,3250,522,84,3740,118,3283,575,Agro based incl Cold Storages,0.26,7
262,20_2,2019-06-01,2672,32368172,0,0,Jagtial,Jun,Q1,2019,3173,697,0,0,3080,219,78,262,231,3512,281,73,3809,61,3573,297,Agro based incl Cold Storages,0.5815,10
263,20_2,2019-06-01,2672,32368172,0,0,Jagtial,Jun,Q1,2019,3173,697,0,0,3080,219,78,262,231,3512,281,73,3809,61,3573,297,Beverages,0.165,6
264,20_2,2019-06-01,2672,32368172,0,0,Jagtial,Jun,Q1,2019,3173,697,0,0,3080,219,78,262,231,3512,281,73,3809,61,3573,297,Granite and Stone Crushing,0.245,12
265,20_2,2019-06-01,2672,32368172,0,0,Jagtial,Jun,Q1,2019,3173,697,0,0,3080,219,78,262,231,3512,281,73,3809,61,3573,297,Textiles,0.23,8
266,20_2,2019-06-01,2672,32368172,0,0,Jagtial,Jun,Q1,2019,3173,697,0,0,3080,219,78,262,231,3512,281,73,3809,61,3573,297,Engineering,0.07,4
267,14_2,2019-06-01,1753,24300464,0,0,Jogulamba Gadwal,Jun,Q1,2019,1751,220,0,0,1725,54,37,46,109,1866,92,13,1920,51,1829,142,Plastic and Rubber,0.2885,8
268,14_2,2019-06-01,1753,24300464,0,0,Jogulamba Gadwal,Jun,Q1,2019,1751,220,0,0,1725,54,37,46,109,1866,92,13,1920,51,1829,142,Food Processing,0.677,16
269,14_2,2019-06-01,1753,24300464,0,0,Jogulamba Gadwal,Jun,Q1,2019,1751,220,0,0,1725,54,37,46,109,1866,92,13,1920,51,1829,142,Engineering,0.1385,8
270,21_2,2019-06-01,1276,14677798,0,0,Warangal,Jun,Q1,2019,5365,1275,16,10,5110,559,237,216,544,5688,771,197,6483,183,5912,754,Food Processing,0.05,2
271,21_2,2019-06-01,1276,14677798,0,0,Warangal,Jun,Q1,2019,5365,1275,16,10,5110,559,237,216,544,5688,771,197,6483,183,5912,754,Wood and Leather,0.5,10
272,21_2,2019-06-01,1276,14677798,0,0,Warangal,Jun,Q1,2019,5365,1275,16,10,5110,559,237,216,544,5688,771,197,6483,183,5912,754,Engineering,0.1415,4
273,21_2,2019-06-01,1276,14677798,0,0,Warangal,Jun,Q1,2019,5365,1275,16,10,5110,559,237,216,544,5688,771,197,6483,183,5912,754,Textiles,8.55,180
274,21_2,2019-06-01,1276,14677798,0,0,Warangal,Jun,Q1,2019,5365,1275,16,10,5110,559,237,216,544,5688,771,197,6483,183,5912,754,Granite and Stone Crushing,3.01,23
275,21_2,2019-06-01,1276,14677798,0,0,Warangal,Jun,Q1,2019,5365,1275,16,10,5110,559,237,216,544,5688,771,197,6483,183,5912,754,Agro based incl Cold Storages,0.855,21
